study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,87.61389912644701,0.42124535108972283,6.554122745617937e-16,on_on_m3,34
mock,scale1,self,self,with_guess,3.0,116.0,40.2974671154554,0.4976622326268406,6.4412858672259394e-18,on_on_m3,34
