study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,0.06582771535580498,-0.007912300305016107,0.7979582064805069,off_off_0,35
mock,scale1,self,self,with_guess,3.0,116.0,0.2860033456148927,-0.01832985143662791,0.8354241516634038,off_off_0,35
