study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,4.844949314422156,0.031299205509711214,0.029673342602185473,off_on_m1,44
mock,scale1,self,self,with_guess,3.0,116.0,19.606347071594822,0.31929611801385294,2.3764503184160704e-10,off_on_m1,44
