study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,84.29602534506854,0.4117531484021274,1.7299163091623376e-15,on_on_m1,46
mock,scale1,self,self,with_guess,3.0,116.0,59.6907810951378,0.596709069121753,2.058666679936763e-23,on_on_m1,46
