study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,115.10746672075494,0.48950584177317247,3.714440913474902e-19,on_off_m2,26
mock,scale1,self,self,with_guess,3.0,116.0,41.34450728055538,0.504235912188564,3.0184943729216493e-18,on_off_m2,26
