study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,22.226814476080293,0.15137486047435766,6.692512788633697e-06,off_on_0,2
mock,scale1,self,self,with_guess,3.0,116.0,31.30106517567086,0.43307199444381095,6.733300510686859e-15,off_on_0,2
