study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,133.26513831754727,0.5263966947551293,4.2941252643996795e-21,on_off_0,12
mock,scale1,self,self,with_guess,3.0,116.0,48.283470348253964,0.5437998371427538,2.5118763326810332e-20,on_off_0,12
