study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,0.884353026568197,-0.0009727686654101841,0.3489333088785952,off_on_m1,18
mock,scale1,self,self,with_guess,3.0,116.0,18.64801140611769,0.30791434235583315,6.119230869328968e-10,off_on_m1,18
