study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,146.1936419347187,0.5495728090632686,2.1793174394391002e-22,on_on_p2,45
mock,scale1,self,self,with_guess,3.0,116.0,106.36021985668458,0.7264874974732372,3.736581836812473e-33,on_on_p2,45
