study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,133.47246900843797,0.5267871649361067,4.088713843365163e-21,on_on_m2=,23
mock,scale1,self,self,with_guess,3.0,116.0,63.29658461875067,0.6109709511358065,2.5790395352405072e-24,on_on_m2=,23
