study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,70.73964555450546,0.3695018359794767,1.09005583289145e-13,on_off_m3,20
mock,scale1,self,self,with_guess,3.0,116.0,25.696983456339755,0.38371011291530155,8.079613174154313e-13,on_off_m3,20
