study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,215.83815808972915,0.6435398497255813,2.0428747237032977e-28,on_off_p2,45
mock,scale1,self,self,with_guess,3.0,116.0,72.0288312819701,0.641659621197312,2.2470088226329373e-26,on_off_p2,45
