study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,0.7389414625537015,-0.0021985924266356704,0.39174320841463917,off_on_p2,25
mock,scale1,self,self,with_guess,3.0,116.0,40.07466563303655,0.49624084952374914,7.57834136567887e-18,off_on_p2,25
