study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,0.10652642555259421,-0.007564980543311561,0.7447121106183536,off_off_0,41
mock,scale1,self,self,with_guess,3.0,116.0,0.897773113694715,-0.0025838072489536845,0.44467386756048255,off_off_0,41
