study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,0.0002124995516495087,-0.008472760169411897,0.9883939762551175,off_off_0,46
mock,scale1,self,self,with_guess,3.0,116.0,1.3322604956916744,0.008306735186746517,0.26732170271336936,off_off_0,46
