study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,71.56049202004976,0.37223205778863766,8.409186851411199e-14,on_off_m3,36
mock,scale1,self,self,with_guess,3.0,116.0,23.945059168700293,0.3664658474521637,3.9225593177415566e-12,on_off_m3,36
