study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,295.87526994428885,0.712473760473733,6.0571294322066645e-34,on_off_p3,20
mock,scale1,self,self,with_guess,3.0,116.0,103.30759649048784,0.7206066382414766,1.2783973058300397e-32,on_off_p3,20
