study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,4.448361741207854,0.02816176298459505,0.037048995854224644,off_off_0,5
mock,scale1,self,self,with_guess,3.0,116.0,4.33143690611489,0.07747869392602091,0.006220058688860204,off_off_0,5
