study,scale,guesser,respondent,model_type,component,est,se,t,p,model_name,trial_id
mock,scale1,self,self,without_guess,intercept,24.288461538461533,0.758418966041428,32.0251241411265,4.9088869777174856e-60,off_on_0,31
mock,scale1,self,self,without_guess,conditionAC,2.4615384615384617,1.007500688703325,2.443212683761551,0.016038128035868484,off_on_0,31
mock,scale1,self,self,with_guess,intercept,20.04166666666666,0.8891495613179479,22.540264921190275,3.3719908617161894e-44,off_on_0,31
mock,scale1,self,self,with_guess,conditionAC,0.7083333333333353,1.5400522157302647,0.4599411150468405,0.646419409609752,off_on_0,31
mock,scale1,self,self,with_guess,guessAC,7.886904761904765,1.2117066035198152,6.508922819265456,2.012315680647363e-09,off_on_0,31
mock,scale1,self,self,with_guess,conditionAC:guessAC,-0.601190476190479,1.8407144681096357,-0.32660713359192833,0.7445536056602602,off_on_0,31
