study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,14.904256037330896,0.10461859124680994,0.00018509229579320117,off_on_p1,14
mock,scale1,self,self,with_guess,3.0,116.0,34.297144751422685,0.45635149952113896,6.059309739903468e-16,off_on_p1,14
