study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,275.51563074230705,0.6975977808669895,1.200138311294535e-32,on_off_p3,36
mock,scale1,self,self,with_guess,3.0,116.0,98.82567466127419,0.7114990821775634,8.167079255201822e-32,on_off_p3,36
