study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,94.17267782934324,0.43913607907746166,1.0078536947759306e-16,on_on_m2=,44
mock,scale1,self,self,with_guess,3.0,116.0,64.22551393018097,0.614483176111422,1.5281848983136087e-24,on_on_m2=,44
