study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,0.007369934645754587,-0.008411593834384945,0.9317324876557245,off_off_0,22
mock,scale1,self,self,with_guess,3.0,116.0,0.10136571972108582,-0.02317977531907056,0.9590847577215706,off_off_0,22
