study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,0.009254890987635439,-0.008395486522879692,0.9235230642299072,off_off_0,20
mock,scale1,self,self,with_guess,3.0,116.0,0.11603096042951803,-0.02279287140028341,0.9505514699215121,off_off_0,20
