study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,160.92820675842438,0.5733669198143732,8.687179401906302e-24,on_off_p2,6
mock,scale1,self,self,with_guess,3.0,116.0,54.412673528358944,0.5738402680599733,4.954686745849175e-22,on_off_p2,6
