study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,cgr,cgr_trial_id
sbmd,CPS,self,self,with_guess,3.0,183.0,0.12390124895840846,-0.014333161547938955,0.9458954571519774,0.14286,25
sbmd,CPS,self,self,without_guess,1.0,185.0,1.4246006123544268,0.0022775996888808603,0.23417596787864015,0.14286,26
sbmd,CPS,self,self,with_guess,3.0,183.0,2.0648079977688147,0.016884345351633967,0.10645131394660923,0.14286,26
sbmd,CPS,self,self,without_guess,1.0,185.0,1.5218910834368005,0.0027980151841981993,0.2188985640635588,0.14286,27
sbmd,CPS,self,self,with_guess,3.0,183.0,1.2000415191390936,0.0032160994470966653,0.31118039662626557,0.14286,27
sbmd,CPS,self,self,without_guess,1.0,185.0,0.8820352230282106,-0.0006346217203305748,0.3488694284457572,0.14286,28
sbmd,CPS,self,self,with_guess,3.0,183.0,1.3117876481662727,0.0050036704118766595,0.2719917698779575,0.14286,28
sbmd,CPS,self,self,without_guess,1.0,185.0,3.1654322019420227,0.011508129716504278,0.07685445938826815,0.14286,29
sbmd,CPS,self,self,with_guess,3.0,183.0,1.5535168584904822,0.008848692867943098,0.20228360060033665,0.14286,29
sbmd,CPS,self,self,without_guess,1.0,185.0,0.475668202916303,-0.0028269573155550454,0.4912552287986848,0.14286,30
sbmd,CPS,self,self,with_guess,3.0,183.0,0.29490411047155785,-0.011503336203245507,0.8290495322503266,0.14286,30
sbmd,CPS,self,self,without_guess,1.0,185.0,0.6399263695536468,-0.0019396346329589864,0.4247634538270074,0.14286,31
sbmd,CPS,self,self,with_guess,3.0,183.0,0.8305093086106142,-0.002741214544156767,0.478651375372246,0.14286,31
sbmd,CPS,self,self,without_guess,1.0,185.0,0.05217458187691734,-0.005121936125661142,0.8195739227752419,0.14286,32
sbmd,CPS,self,self,with_guess,3.0,183.0,0.2882470639300083,-0.011613204328189575,0.8338515027008715,0.14286,32
sbmd,CPS,self,self,without_guess,1.0,185.0,1.8315625909506816,0.004450867826713556,0.17759441051280458,0.14286,33
sbmd,CPS,self,self,with_guess,3.0,183.0,2.704478790371771,0.026756027562529594,0.04683962235444809,0.14286,33
sbmd,CPS,self,self,without_guess,1.0,185.0,0.0584443618892492,-0.005087882594914106,0.8092395630571493,0.14286,34
sbmd,CPS,self,self,with_guess,3.0,183.0,0.13670695305424196,-0.01412069916701042,0.9380070124549833,0.14286,34
sbmd,CPS,self,self,without_guess,1.0,185.0,1.5840054388373181,0.0031299866109303354,0.20977063611293642,0.14286,35
sbmd,CPS,self,self,with_guess,3.0,183.0,2.5952177928051254,0.025083926876426244,0.05394029179964138,0.14286,35
sbmd,CPS,self,self,without_guess,1.0,185.0,3.129025343724521,0.011316836090734306,0.07855750650482762,0.14286,36
sbmd,CPS,self,self,with_guess,3.0,183.0,1.0653633249071255,0.0010531369093088605,0.36511378430036445,0.14286,36
sbmd,CPS,self,self,without_guess,1.0,185.0,1.6432009853732303,0.0034461527769428235,0.2014909934145597,0.14286,37
sbmd,CPS,self,self,with_guess,3.0,183.0,1.3401427008633708,0.005456238727195917,0.26279293801832815,0.14286,37
sbmd,CPS,self,self,without_guess,1.0,185.0,0.1997526005518423,-0.004320996050001025,0.6554433973729501,0.14286,38
sbmd,CPS,self,self,with_guess,3.0,183.0,1.1862891593238862,0.0029956629000099655,0.31634102946871845,0.14286,38
sbmd,CPS,self,self,without_guess,1.0,185.0,0.9712733369624342,-0.00015446828169807247,0.3256499835019536,0.14286,39
sbmd,CPS,self,self,with_guess,3.0,183.0,2.3888145728496553,0.02190945803622124,0.07035906091300165,0.14286,39
sbmd,CPS,self,self,without_guess,1.0,185.0,2.2057069758007923,0.0064405460457285235,0.139202828111844,0.14286,40
sbmd,CPS,self,self,with_guess,3.0,183.0,1.0960839177435917,0.0015473426290596448,0.3521312729879813,0.14286,40
sbmd,CPS,self,self,without_guess,1.0,185.0,0.7024951259845292,-0.0016020510322902748,0.403028139380044,0.14286,41
sbmd,CPS,self,self,with_guess,3.0,183.0,0.39467833739510766,-0.009859513544127285,0.7569795755271471,0.14286,41
sbmd,CPS,self,self,without_guess,1.0,185.0,0.04604921930486032,-0.005155207499537351,0.8303227091434613,0.14286,42
sbmd,CPS,self,self,with_guess,3.0,183.0,0.2721224467712432,-0.011879424510895298,0.8454514508222497,0.14286,42
sbmd,CPS,self,self,without_guess,1.0,185.0,0.005027798123331881,-0.005378081956574521,0.9435483902471496,0.14286,43
sbmd,CPS,self,self,with_guess,3.0,183.0,0.37952342649351845,-0.01010885290188912,0.7678768894841219,0.14286,43
sbmd,CPS,self,self,without_guess,1.0,185.0,0.04502072154936985,-0.005160794247404565,0.8321995226750555,0.14286,44
sbmd,CPS,self,self,with_guess,3.0,183.0,0.03883605858666288,-0.015746760644170577,0.9897492862803008,0.14286,44
sbmd,CPS,self,self,without_guess,1.0,185.0,0.13350010088638575,-0.0046804057539096,0.7152476646837613,0.14286,45
sbmd,CPS,self,self,with_guess,3.0,183.0,0.04655268027953271,-0.01561836463909727,0.9866409002767381,0.14286,45
sbmd,CPS,self,self,without_guess,1.0,185.0,1.9523457039482504,0.0050940559229804006,0.16400785325421927,0.14286,46
sbmd,CPS,self,self,with_guess,3.0,183.0,2.550010274195731,0.02439040163027495,0.05717905452519023,0.14286,46
sbmd,CPS,self,self,without_guess,1.0,185.0,0.030160620042853668,-0.005241520499723817,0.8623161652907971,0.14286,47
sbmd,CPS,self,self,with_guess,3.0,183.0,2.320839030171023,0.02085946823196183,0.07677094366512548,0.14286,47
sbmd,CPS,self,self,without_guess,1.0,185.0,0.037029704054434724,-0.005204203166715882,0.8476156544557395,0.14286,48
sbmd,CPS,self,self,with_guess,3.0,183.0,0.5570726744941249,-0.007195392929875366,0.6440345292392267,0.14286,48
sbmd,CPS,self,self,without_guess,1.0,185.0,1.1635099912536766,0.0008783138610857222,0.2821431681604369,0.14286,49
sbmd,CPS,self,self,with_guess,3.0,183.0,0.8175418404144769,-0.0029515596083802276,0.4856859658199021,0.14286,49
sbmd,CPS,self,self,without_guess,1.0,185.0,0.11755964138677698,-0.004766918710049417,0.7320857511882204,0.14286,50
sbmd,CPS,self,self,with_guess,3.0,183.0,0.5892117223540728,-0.006669808983718939,0.6228122824050397,0.14286,50
sbmd,CPS,self,self,without_guess,1.0,185.0,1.3370279454429272,0.0018087008747483813,0.249049787604978,0.14286,51
sbmd,CPS,self,self,with_guess,3.0,183.0,1.6439489919675565,0.01027950827381785,0.1808135332492862,0.14286,51
sbmd,CPS,self,self,without_guess,1.0,185.0,0.02829335816561101,-0.0052516651599514574,0.8666047355808151,0.14286,52
sbmd,CPS,self,self,with_guess,3.0,183.0,0.1300931551509811,-0.014230419093933966,0.9421104276417399,0.14286,52
sbmd,CPS,self,self,without_guess,1.0,185.0,1.769540359998754,0.004120266926370686,0.1850765018697901,0.14286,53
sbmd,CPS,self,self,with_guess,3.0,183.0,0.5900439568510899,-0.006656206373811369,0.6222685692901939,0.14286,53
sbmd,CPS,self,self,without_guess,1.0,185.0,1.0811474392527378,0.00043608630089320144,0.2997980181168733,0.14286,54
sbmd,CPS,self,self,with_guess,3.0,183.0,2.091129120246176,0.01729449346462919,0.10294737998043937,0.14286,54
sbmd,CPS,self,self,without_guess,1.0,185.0,0.3822824091854885,-0.003332128522676392,0.5371447131935645,0.14286,55
sbmd,CPS,self,self,with_guess,3.0,183.0,1.5522288832453488,0.008828284668737973,0.20260609362850082,0.14286,55
sbmd,CPS,self,self,without_guess,1.0,185.0,0.14522161474640688,-0.004616799600867916,0.703581497141938,0.14286,56
sbmd,CPS,self,self,with_guess,3.0,183.0,0.7382848349793523,-0.004239106507739621,0.5304620112719856,0.14286,56
sbmd,CPS,self,self,without_guess,1.0,185.0,0.0955569742357552,-0.004886357298625521,0.7575758932224943,0.14286,57
sbmd,CPS,self,self,with_guess,3.0,183.0,0.2990555800740132,-0.011434832287266605,0.8260519612328507,0.14286,57
sbmd,CPS,self,self,without_guess,1.0,185.0,2.8912162537238877,0.010065485185694056,0.09074409632957715,0.14286,58
sbmd,CPS,self,self,with_guess,3.0,183.0,2.5516118022308296,0.024414987413055145,0.057061117072347366,0.14286,58
sbmd,CPS,self,self,without_guess,1.0,185.0,0.00019248729348519145,-0.005404359310464901,0.9889454719730488,0.14286,59
sbmd,CPS,self,self,with_guess,3.0,183.0,1.1971232993615766,0.003169331456260416,0.3122690932089004,0.14286,59
sbmd,CPS,self,self,without_guess,1.0,185.0,0.572504484586248,-0.0023036576275190512,0.450227908106659,0.14286,60
sbmd,CPS,self,self,with_guess,3.0,183.0,0.31806878958097734,-0.011121211477796766,0.8123030755295249,0.14286,60
sbmd,CPS,self,self,without_guess,1.0,185.0,0.252711145940621,-0.004033888893915538,0.6157704150807561,0.14286,61
sbmd,CPS,self,self,with_guess,3.0,183.0,0.2980415945347392,-0.011451563332291581,0.8267842989447861,0.14286,61
sbmd,CPS,self,self,without_guess,1.0,185.0,0.1331163728178748,-0.00468248816941208,0.7156392486265193,0.14286,62
sbmd,CPS,self,self,with_guess,3.0,183.0,0.38813962149986425,-0.00996707804264263,0.7616767701753686,0.14286,62
sbmd,CPS,self,self,without_guess,1.0,185.0,1.1093959046636952,0.000587804307955242,0.293587031067453,0.14286,63
sbmd,CPS,self,self,with_guess,3.0,183.0,0.6166450698200201,-0.006221613165494189,0.6050494031060198,0.14286,63
sbmd,CPS,self,self,without_guess,1.0,185.0,0.3440030388047205,-0.003539348187369784,0.5582426354221798,0.14286,64
sbmd,CPS,self,self,with_guess,3.0,183.0,0.4231253283486673,-0.0093918156812689,0.7366405603888284,0.14286,64
sbmd,CPS,self,self,without_guess,1.0,185.0,1.3385658366543327,0.0018169391566056348,0.2487787462585635,0.14286,65
sbmd,CPS,self,self,with_guess,3.0,183.0,0.8164810371294798,-0.002968770783964514,0.4862650537183135,0.14286,65
sbmd,CPS,self,self,without_guess,1.0,185.0,0.36038578830887313,-0.0034506521389181533,0.549026731686327,0.14286,66
sbmd,CPS,self,self,with_guess,3.0,183.0,2.7313334361718327,0.027166126029762094,0.045240512685345284,0.14286,66
sbmd,CPS,self,self,without_guess,1.0,185.0,0.7559202474364034,-0.001313981014647858,0.38573490949819,0.14286,67
sbmd,CPS,self,self,with_guess,3.0,183.0,1.5572499887301854,0.00890784023962965,0.20135160039597624,0.14286,67
sbmd,CPS,self,self,without_guess,1.0,185.0,0.8195458989397152,-0.0009711255088225013,0.36649043611802423,0.14286,68
sbmd,CPS,self,self,with_guess,3.0,183.0,0.6153784232794012,-0.006242298376849309,0.6058622086134171,0.14286,68
sbmd,CPS,self,self,without_guess,1.0,185.0,0.0430706245370388,-0.005171387246402759,0.8358206203198171,0.14286,69
sbmd,CPS,self,self,with_guess,3.0,183.0,1.164899022039917,0.0026526066097437573,0.3245206704167041,0.14286,69
sbmd,CPS,self,self,without_guess,1.0,185.0,0.17053595692770268,-0.004479460184017681,0.6801141470636193,0.14286,70
sbmd,CPS,self,self,with_guess,3.0,183.0,0.08424888520758114,-0.014991608008692037,0.9685650130660958,0.14286,70
sbmd,CPS,self,self,without_guess,1.0,185.0,0.41895349493270106,-0.0031336953106209098,0.5182620399605493,0.14286,71
sbmd,CPS,self,self,with_guess,3.0,183.0,0.39907621190377757,-0.009787179631535192,0.7538245302265626,0.14286,71
sbmd,CPS,self,self,without_guess,1.0,185.0,0.021023524339347163,-0.005291163441931035,0.8848727347943129,0.14286,72
sbmd,CPS,self,self,with_guess,3.0,183.0,0.8840336967850192,-0.0018739292881777558,0.45047921357981713,0.14286,72
sbmd,CPS,self,self,without_guess,1.0,185.0,0.019881898384533764,-0.00529736637792122,0.888020841512283,0.14286,73
sbmd,CPS,self,self,with_guess,3.0,183.0,1.2412867271764814,0.0038766346241220218,0.29615532521960203,0.14286,73
sbmd,CPS,self,self,without_guess,1.0,185.0,0.08216473638361495,-0.004959069205418443,0.7747057481869215,0.14286,74
sbmd,CPS,self,self,with_guess,3.0,183.0,0.39566539780665877,-0.009843277994914246,0.756271149805492,0.14286,74
sbmd,CPS,self,self,without_guess,1.0,185.0,0.3321665588291573,-0.0036034405336693442,0.5650866404957752,0.14286,75
sbmd,CPS,self,self,with_guess,3.0,183.0,0.749649853620133,-0.004054276371984855,0.523853627291661,0.14286,75
sbmd,CPS,self,self,without_guess,1.0,185.0,1.2867474109401624,0.0015392797121934754,0.2581159127705389,0.14286,76
sbmd,CPS,self,self,with_guess,3.0,183.0,0.5647821932921545,-0.007069265758813392,0.6389042611195218,0.14286,76
sbmd,CPS,self,self,without_guess,1.0,185.0,1.305236118414475,0.001638365752750448,0.25473542368113533,0.14286,77
sbmd,CPS,self,self,with_guess,3.0,183.0,1.316334363377777,0.005076267187559158,0.27049710856512366,0.14286,77
sbmd,CPS,self,self,without_guess,1.0,185.0,0.05721010260832168,-0.0050945861383564495,0.8112258723993176,0.14286,78
sbmd,CPS,self,self,with_guess,3.0,183.0,1.5611533003767741,0.008969676400984561,0.200381440448935,0.14286,78
sbmd,CPS,self,self,without_guess,1.0,185.0,0.025411847383560972,-0.0052673205420037394,0.8735190237978662,0.14286,79
sbmd,CPS,self,self,with_guess,3.0,183.0,0.1059276762934492,-0.014631515430759467,0.9565368095698246,0.14286,79
sbmd,CPS,self,self,without_guess,1.0,185.0,0.04649257488841045,-0.0051527992335531625,0.8295204363839078,0.14286,80
sbmd,CPS,self,self,with_guess,3.0,183.0,0.1716938087439916,-0.013540677716816996,0.9154156752453773,0.14286,80
sbmd,CPS,self,self,without_guess,1.0,185.0,1.4061972243373395,0.0021790972102097017,0.23720952593183328,0.14286,81
sbmd,CPS,self,self,with_guess,3.0,183.0,3.97797515957496,0.04583053184192887,0.008918687708903588,0.14286,81
sbmd,CPS,self,self,without_guess,1.0,185.0,0.4989010616279359,-0.0027013579892074535,0.48087198007427145,0.14286,82
sbmd,CPS,self,self,with_guess,3.0,183.0,1.1296514306178262,0.00208678831495801,0.3384127097372225,0.14286,82
sbmd,CPS,self,self,without_guess,1.0,185.0,0.006966645000582724,-0.005367545736290502,0.9335709144045575,0.14286,83
sbmd,CPS,self,self,with_guess,3.0,183.0,0.5118314062416346,-0.007936173945697789,0.6746169667101184,0.14286,83
sbmd,CPS,self,self,without_guess,1.0,185.0,2.2659899574150324,0.006760383760569311,0.13394712219148394,0.14286,84
sbmd,CPS,self,self,with_guess,3.0,183.0,0.8605289598538489,-0.0022546047130742597,0.4626799488537311,0.14286,84
sbmd,CPS,self,self,without_guess,1.0,185.0,0.7604820617813859,-0.001289391239515325,0.38430806565670317,0.14286,85
sbmd,CPS,self,self,with_guess,3.0,183.0,0.8219004943964677,-0.002880848116593837,0.4833123488278529,0.14286,85
sbmd,CPS,self,self,without_guess,1.0,185.0,0.016321657209583916,-0.005316711163531496,0.8984806451107328,0.14286,86
sbmd,CPS,self,self,with_guess,3.0,183.0,0.06887314826282599,-0.015247159538650523,0.9764406607236769,0.14286,86
sbmd,CPS,self,self,without_guess,1.0,185.0,0.1128199011646532,-0.004792645367884374,0.7373369093981238,0.14286,87
sbmd,CPS,self,self,with_guess,3.0,183.0,0.36604639862836885,-0.010330689991881359,0.7775953937538961,0.14286,87
sbmd,CPS,self,self,without_guess,1.0,185.0,0.21557751768577013,-0.004235186331664309,0.6429764057830825,0.14286,88
sbmd,CPS,self,self,with_guess,3.0,183.0,0.20489282502734843,-0.012990908704728854,0.8929162392350805,0.14286,88
sbmd,CPS,self,self,without_guess,1.0,185.0,1.093516027707653,0.0005025216875033101,0.29705787305795917,0.14286,89
sbmd,CPS,self,self,with_guess,3.0,183.0,0.5485239734604972,-0.007335286005139219,0.6497516363342677,0.14286,89
sbmd,CPS,self,self,without_guess,1.0,185.0,0.09263999702506855,-0.004902193858110637,0.7611894955241647,0.14286,90
sbmd,CPS,self,self,with_guess,3.0,183.0,0.5020828753852311,-0.008095939215971626,0.6813082201420706,0.14286,90
sbmd,CPS,self,self,without_guess,1.0,185.0,0.2962270524330754,-0.0037980964791461957,0.5869128306158671,0.14286,91
sbmd,CPS,self,self,with_guess,3.0,183.0,2.5900803368575716,0.02500516320209678,0.05429906295192796,0.14286,91
sbmd,CPS,self,self,without_guess,1.0,185.0,5.606113845399985,0.02416561437864473,0.01892989109132948,0.14286,92
sbmd,CPS,self,self,with_guess,3.0,183.0,2.9743628354626646,0.03086178193818956,0.03301452050038827,0.14286,92
sbmd,CPS,self,self,without_guess,1.0,185.0,0.0004573863645207423,-0.0054029196887224185,0.9829603173564765,0.14286,93
sbmd,CPS,self,self,with_guess,3.0,183.0,0.5784283882724598,-0.006846092418425931,0.6298841540180409,0.14286,93
sbmd,CPS,self,self,without_guess,1.0,185.0,0.042669752699804914,-0.005173564824694665,0.8365755280569139,0.14286,94
sbmd,CPS,self,self,with_guess,3.0,183.0,2.003020134929209,0.015920191330210942,0.11513690972219426,0.14286,94
sbmd,CPS,self,self,without_guess,1.0,185.0,1.2816655389164858e-05,-0.00540533575170965,0.9971474083880284,0.14286,95
sbmd,CPS,self,self,with_guess,3.0,183.0,0.11340982368584664,-0.014507293552626033,0.9521731431429121,0.14286,95
sbmd,CPS,self,self,without_guess,1.0,185.0,4.952864480131433,0.02080971240391527,0.02725535982599756,0.21429,0
sbmd,CPS,self,self,with_guess,3.0,183.0,3.418902921257183,0.03754958267783515,0.018509561467160054,0.21429,0
sbmd,CPS,self,self,without_guess,1.0,185.0,2.0187311327757693,0.005447214439993742,0.15705221727214635,0.21429,1
sbmd,CPS,self,self,with_guess,3.0,183.0,1.2493280102718105,0.004005312478725376,0.29330371969643243,0.21429,1
sbmd,CPS,self,self,without_guess,1.0,185.0,0.0006095973691754675,-0.005402092483942855,0.9803288223206118,0.21429,2
sbmd,CPS,self,self,with_guess,3.0,183.0,0.002123906155237042,-0.01635805493231479,0.9998644393917875,0.21429,2
sbmd,CPS,self,self,without_guess,1.0,185.0,0.3146400456673852,-0.003698358392859369,0.5755254819519195,0.21429,3
sbmd,CPS,self,self,with_guess,3.0,183.0,0.6274669704948517,-0.00604491873215407,0.5981344132522894,0.21429,3
sbmd,CPS,self,self,without_guess,1.0,185.0,1.4258688340807175,0.0022843870153007595,0.23396866325982432,0.21429,4
sbmd,CPS,self,self,with_guess,3.0,183.0,1.575517661988161,0.00919716981163321,0.19684902044869276,0.21429,4
sbmd,CPS,self,self,without_guess,1.0,185.0,0.0024020826705966236,-0.005392351159222208,0.9609633648694524,0.21429,5
sbmd,CPS,self,self,with_guess,3.0,183.0,1.8305240430989798,0.013218480280846934,0.1431630249021958,0.21429,5
sbmd,CPS,self,self,without_guess,1.0,185.0,0.9196545081712545,-0.00043215168423849093,0.3388173232271522,0.21429,6
sbmd,CPS,self,self,with_guess,3.0,183.0,0.3237764963223244,-0.011027101432969033,0.8081717280632368,0.21429,6
sbmd,CPS,self,self,without_guess,1.0,185.0,0.042430680460158555,-0.005174863494921356,0.8370275019498088,0.21429,7
sbmd,CPS,self,self,with_guess,3.0,183.0,0.85424231489988,-0.0023564703025229505,0.4659884558123769,0.21429,7
sbmd,CPS,self,self,without_guess,1.0,185.0,2.616599509579518,0.008616505755915216,0.10745460319005551,0.21429,8
sbmd,CPS,self,self,with_guess,3.0,183.0,0.9329173608789242,-0.001083149994859589,0.4259539201527276,0.21429,8
sbmd,CPS,self,self,without_guess,1.0,185.0,1.687256189801734,0.003681323534494574,0.19557967470281798,0.21429,9
sbmd,CPS,self,self,with_guess,3.0,183.0,0.7435097509595389,-0.004154124863892772,0.5274161148526233,0.21429,9
sbmd,CPS,self,self,without_guess,1.0,185.0,0.14207545358548523,-0.004633871281353175,0.7066583831670257,0.21429,10
sbmd,CPS,self,self,with_guess,3.0,183.0,0.6808622403267793,-0.005174015862971615,0.5648032086217315,0.21429,10
sbmd,CPS,self,self,without_guess,1.0,185.0,0.032960669903344966,-0.0052263084728014775,0.8561340734736663,0.21429,11
sbmd,CPS,self,self,with_guess,3.0,183.0,0.21733320451744337,-0.01278505211698433,0.8842887161505113,0.21429,11
sbmd,CPS,self,self,without_guess,1.0,185.0,1.8560462874371706,0.0045813143564020775,0.17473812070472433,0.21429,12
sbmd,CPS,self,self,with_guess,3.0,183.0,0.8808360594997642,-0.0019257002343286977,0.45212336960351107,0.21429,12
sbmd,CPS,self,self,without_guess,1.0,185.0,0.6192273536291386,-0.0020513642460402437,0.43234145740553676,0.21429,13
sbmd,CPS,self,self,with_guess,3.0,183.0,0.2626805519408737,-0.01203537686265621,0.8522174226224266,0.21429,13
sbmd,CPS,self,self,without_guess,1.0,185.0,1.0401904816546652,0.00021603117880397704,0.30910905684550405,0.21429,14
sbmd,CPS,self,self,with_guess,3.0,183.0,0.39878045006877494,-0.009792043840677778,0.7540365986711024,0.21429,14
sbmd,CPS,self,self,without_guess,1.0,185.0,1.7281037116304943,0.0038992722421415937,0.1902806300237031,0.21429,15
sbmd,CPS,self,self,with_guess,3.0,183.0,0.9286455528354342,-0.0011522042267773092,0.42805172782807344,0.21429,15
sbmd,CPS,self,self,without_guess,1.0,185.0,0.8797959680202798,-0.000646676156242254,0.349480502454255,0.21429,16
sbmd,CPS,self,self,with_guess,3.0,183.0,0.3596591982086783,-0.010435859816672721,0.7822085444612492,0.21429,16
sbmd,CPS,self,self,without_guess,1.0,185.0,0.26677507440247844,-0.003957670906200139,0.6061201812129183,0.21429,17
sbmd,CPS,self,self,with_guess,3.0,183.0,1.0533535728132375,0.0008598016020300303,0.3703020237030927,0.21429,17
sbmd,CPS,self,self,without_guess,1.0,185.0,0.2520049719899875,-0.0040377162348288476,0.6162637807114499,0.21429,18
sbmd,CPS,self,self,with_guess,3.0,183.0,0.16175742887696162,-0.013705338210691531,0.9219669315196894,0.21429,18
sbmd,CPS,self,self,without_guess,1.0,185.0,0.21298948004662774,-0.004249218816470446,0.6449764803422804,0.21429,19
sbmd,CPS,self,self,with_guess,3.0,183.0,0.0815578563561409,-0.01503632480696937,0.9699863864029782,0.21429,19
sbmd,CPS,self,self,without_guess,1.0,185.0,5.2098627739387275,0.022132725992984437,0.023596920570308984,0.21429,20
sbmd,CPS,self,self,with_guess,3.0,183.0,2.0282854849979532,0.01631466693224115,0.11150542186728106,0.21429,20
sbmd,CPS,self,self,without_guess,1.0,185.0,0.01626061734412584,-0.005317042833821173,0.8986696202621434,0.21429,21
sbmd,CPS,self,self,with_guess,3.0,183.0,0.8374369607567848,-0.0026288773796749876,0.4749267977574255,0.21429,21
sbmd,CPS,self,self,without_guess,1.0,185.0,1.1833151878062074,0.0009845951428101296,0.278097278314211,0.21429,22
sbmd,CPS,self,self,with_guess,3.0,183.0,0.5601304948850775,-0.007145363428874951,0.6419967855215896,0.21429,22
sbmd,CPS,self,self,without_guess,1.0,185.0,5.645916770452459,0.024369348419071568,0.018517625842669957,0.21429,23
sbmd,CPS,self,self,with_guess,3.0,183.0,2.8303874561366547,0.028675800493839554,0.03979448760974484,0.21429,23
sbmd,CPS,self,self,without_guess,1.0,185.0,3.2154253513476814,0.011770689608527563,0.0745807710035082,0.21429,24
sbmd,CPS,self,self,with_guess,3.0,183.0,1.3995252979985613,0.006402697714294581,0.24445029434390741,0.21429,24
sbmd,CPS,self,self,without_guess,1.0,185.0,1.4745751683602097,0.0025449859206368997,0.22617300395526857,0.21429,25
sbmd,CPS,self,self,with_guess,3.0,183.0,1.0214624623628998,0.00034604895645473643,0.3843918778529655,0.21429,25
sbmd,CPS,self,self,without_guess,1.0,185.0,0.196053411307729,-0.004341056809168409,0.6584427372476478,0.21429,26
sbmd,CPS,self,self,with_guess,3.0,183.0,0.2557944615870342,-0.012149145153600882,0.8571366611523386,0.21429,26
sbmd,CPS,self,self,without_guess,1.0,185.0,0.009347004379829335,-0.005354610519201053,0.9230852516395853,0.21429,27
sbmd,CPS,self,self,with_guess,3.0,183.0,2.0667031248263057,0.016913887550376705,0.10619521202545609,0.21429,27
sbmd,CPS,self,self,without_guess,1.0,185.0,1.8689801593614708,0.0046502108515839025,0.17325077557090657,0.21429,28
sbmd,CPS,self,self,with_guess,3.0,183.0,4.985152681789931,0.06039468758992084,0.0023917711577714066,0.21429,28
sbmd,CPS,self,self,without_guess,1.0,185.0,0.14804737516005084,-0.0046014669715293,0.70085034867891,0.21429,29
sbmd,CPS,self,self,with_guess,3.0,183.0,0.5924378503849411,-0.006617080989797408,0.6207062698417274,0.21429,29
sbmd,CPS,self,self,without_guess,1.0,185.0,0.13283805017936165,-0.004683998576122894,0.7159236697720566,0.21429,30
sbmd,CPS,self,self,with_guess,3.0,183.0,0.6408683764485946,-0.005826193449419703,0.5896448103282242,0.21429,30
sbmd,CPS,self,self,without_guess,1.0,185.0,0.9007227082540883,-0.000534033920361443,0.34382613145683794,0.21429,31
sbmd,CPS,self,self,with_guess,3.0,183.0,0.30196861937129366,-0.011386769403162855,0.8239474319063211,0.21429,31
sbmd,CPS,self,self,without_guess,1.0,185.0,0.14623948596039757,-0.004611276558519117,0.7025942226202695,0.21429,32
sbmd,CPS,self,self,with_guess,3.0,183.0,0.816286300611004,-0.002971930382482224,0.48637141909614834,0.21429,32
sbmd,CPS,self,self,without_guess,1.0,185.0,0.15327345543989654,-0.00457311139445693,0.6958771153109484,0.21429,33
sbmd,CPS,self,self,with_guess,3.0,183.0,2.0085818947996654,0.01600705593539009,0.1143278007471394,0.21429,33
sbmd,CPS,self,self,without_guess,1.0,185.0,1.7308591922657102,0.0039139711316446,0.18992928438747078,0.21429,34
sbmd,CPS,self,self,with_guess,3.0,183.0,0.653756368342958,-0.00561593732567478,0.5815582347501675,0.21429,34
sbmd,CPS,self,self,without_guess,1.0,185.0,1.4620181710660725,0.0024778138496935886,0.22815229725741687,0.21429,35
sbmd,CPS,self,self,with_guess,3.0,183.0,0.9929847712219958,-0.00011316165536956468,0.39736316427385476,0.21429,35
sbmd,CPS,self,self,without_guess,1.0,185.0,0.02196144928004509,-0.005286067356863766,0.8823511000912849,0.21429,36
sbmd,CPS,self,self,with_guess,3.0,183.0,0.35730104995666495,-0.010474693949136693,0.7839126877639297,0.21429,36
sbmd,CPS,self,self,without_guess,1.0,185.0,5.565569372933071,0.023957997176280776,0.01935968747323192,0.21429,37
sbmd,CPS,self,self,with_guess,3.0,183.0,5.010331491071029,0.06075308819822378,0.0023144536944271757,0.21429,37
sbmd,CPS,self,self,without_guess,1.0,185.0,0.3080384665796106,-0.0037341150397269818,0.5795567982819059,0.21429,38
sbmd,CPS,self,self,with_guess,3.0,183.0,0.5215079082434005,-0.007777639203353948,0.6680095697454786,0.21429,38
sbmd,CPS,self,self,without_guess,1.0,185.0,0.10524738564235842,-0.004833750674250403,0.7459877101822636,0.21429,39
sbmd,CPS,self,self,with_guess,3.0,183.0,0.6519293243355407,-0.005645738575890347,0.582699941036284,0.21429,39
sbmd,CPS,self,self,without_guess,1.0,185.0,0.23229096375765543,-0.004144574535292822,0.6303999804126376,0.21429,40
sbmd,CPS,self,self,with_guess,3.0,183.0,1.9186959587854824,0.014601319127581225,0.12810345611810559,0.21429,40
sbmd,CPS,self,self,without_guess,1.0,185.0,0.42925360998054995,-0.0030779738304933524,0.51316925520696,0.21429,41
sbmd,CPS,self,self,with_guess,3.0,183.0,0.18732904328766192,-0.01328168706526478,0.9049257931251984,0.21429,41
sbmd,CPS,self,self,without_guess,1.0,185.0,1.4756519883799177,0.002550745812164079,0.22600423892404334,0.21429,42
sbmd,CPS,self,self,with_guess,3.0,183.0,0.5754063096301064,-0.006895507732987305,0.6318749817280371,0.21429,42
sbmd,CPS,self,self,without_guess,1.0,185.0,0.8620197793837968,-0.0007423798621148947,0.3543838736663878,0.21429,43
sbmd,CPS,self,self,with_guess,3.0,183.0,0.741711231737714,-0.004183375599889683,0.5284630789948146,0.21429,43
