study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,cgr,cgr_trial_id
sbmd,creativity,self,self,without_guess,1.0,231.0,4.711126223683294,0.01574438289417679,0.030987367631684592,0.21429,39
sbmd,creativity,self,self,with_guess,3.0,229.0,24.263529053816292,0.2312550163273086,1.1353270478935407e-13,0.21429,39
sbmd,creativity,self,self,without_guess,1.0,231.0,0.7185434359346534,-0.0012146484260253665,0.39749952973373426,0.21429,40
sbmd,creativity,self,self,with_guess,3.0,229.0,19.674426634143238,0.1945095546492217,2.2024047661014573e-11,0.21429,40
sbmd,creativity,self,self,without_guess,1.0,231.0,5.212071339567789,0.017831736183849367,0.023340044595257747,0.21429,41
sbmd,creativity,self,self,with_guess,3.0,229.0,11.55698300678544,0.12011542848397472,4.4074337654717564e-07,0.21429,41
sbmd,creativity,self,self,without_guess,1.0,231.0,6.167191696659058,0.021787126877430785,0.01372502317345091,0.21429,42
sbmd,creativity,self,self,with_guess,3.0,229.0,17.26370425488734,0.1737630236379848,3.850948957714106e-10,0.21429,42
sbmd,creativity,self,self,without_guess,1.0,231.0,13.810486555811279,0.052328177342561566,0.00025370674606178725,0.21429,43
sbmd,creativity,self,self,with_guess,3.0,229.0,20.971341880406623,0.2052454502986364,4.8549081297868386e-12,0.21429,43
sbmd,creativity,self,self,without_guess,1.0,231.0,3.5529633599865025,0.010884379047764514,0.06069457113094108,0.21429,44
sbmd,creativity,self,self,with_guess,3.0,229.0,9.493438635221468,0.09896024795542002,6.173725411338964e-06,0.21429,44
sbmd,creativity,self,self,without_guess,1.0,231.0,1.4998598180538327,0.0021499359975745147,0.22194035292347664,0.21429,45
sbmd,creativity,self,self,with_guess,3.0,229.0,16.201477214755496,0.16427847125548,1.387855192669028e-09,0.21429,45
sbmd,creativity,self,self,without_guess,1.0,231.0,1.764181145702591,0.00328307019551366,0.1854146396551029,0.21429,46
sbmd,creativity,self,self,with_guess,3.0,229.0,7.114653646285874,0.07327502876467573,0.0001368473480629851,0.21429,46
sbmd,creativity,self,self,without_guess,1.0,231.0,11.01156759428326,0.041368136630010266,0.0010518500853736517,0.21429,47
sbmd,creativity,self,self,with_guess,3.0,229.0,22.830413282782548,0.22014510370703078,5.739590810836953e-13,0.21429,47
sbmd,creativity,self,self,without_guess,1.0,231.0,1.6632955316808389,0.002850881700807495,0.1984486735711138,0.21429,48
sbmd,creativity,self,self,with_guess,3.0,229.0,19.62976290734015,0.1941346583963599,2.3209148701656477e-11,0.21429,48
sbmd,creativity,self,self,without_guess,1.0,231.0,7.836651053186869,0.028624798677420737,0.0055526471184737,0.21429,49
sbmd,creativity,self,self,with_guess,3.0,229.0,21.273768889685698,0.2077079272711414,3.4214500506670745e-12,0.21429,49
sbmd,creativity,self,self,without_guess,1.0,231.0,32.939617422595724,0.12101107720959137,2.9699240412839114e-08,0.21429,50
sbmd,creativity,self,self,with_guess,3.0,229.0,22.901809712165143,0.2207061837168246,5.291688132912304e-13,0.21429,50
sbmd,creativity,self,self,without_guess,1.0,231.0,11.352742308774705,0.04271766108420838,0.0008827103011104214,0.21429,51
sbmd,creativity,self,self,with_guess,3.0,229.0,16.515780276174286,0.16710746794448128,9.484308578925437e-10,0.21429,51
sbmd,creativity,self,self,without_guess,1.0,231.0,28.228383748540015,0.10503627478907729,2.534550219058009e-07,0.21429,52
sbmd,creativity,self,self,with_guess,3.0,229.0,23.682060601264062,0.22678569477111132,2.185323057652628e-13,0.21429,52
sbmd,creativity,self,self,without_guess,1.0,231.0,1.1828333812162608,0.0007874543460156813,0.27791339344957244,0.21429,53
sbmd,creativity,self,self,with_guess,3.0,229.0,17.214744846249374,0.1733306034905624,4.0841838505891394e-10,0.21429,53
sbmd,creativity,self,self,without_guess,1.0,231.0,9.759400038731934,0.03638238024069995,0.002012310716337519,0.21429,54
sbmd,creativity,self,self,with_guess,3.0,229.0,17.482556701329216,0.17569045814349082,2.961830258399597e-10,0.21429,54
sbmd,creativity,self,self,without_guess,1.0,231.0,6.816692540143413,0.02445872271628524,0.009622062446899279,0.21429,55
sbmd,creativity,self,self,with_guess,3.0,229.0,12.89360773123426,0.1332961501238471,8.183419152668813e-08,0.21429,55
sbmd,creativity,self,self,without_guess,1.0,231.0,10.940665143224926,0.041087202671531986,0.0010909595606799567,0.21429,56
sbmd,creativity,self,self,with_guess,3.0,229.0,10.460939850947833,0.10900419467607525,1.7802913180593865e-06,0.21429,56
sbmd,creativity,self,self,without_guess,1.0,231.0,3.4971826417870724,0.010649094431133266,0.06273818337601422,0.21429,57
sbmd,creativity,self,self,with_guess,3.0,229.0,13.020386208547947,0.13452586271927758,6.983063644459267e-08,0.21429,57
sbmd,creativity,self,self,without_guess,1.0,231.0,7.020268940189977,0.025293093596590932,0.008615762306047998,0.21429,58
sbmd,creativity,self,self,with_guess,3.0,229.0,15.725320188728091,0.1599558501602376,2.4761648092511244e-09,0.21429,58
sbmd,creativity,self,self,without_guess,1.0,231.0,9.130866288397646,0.03386014640297208,0.0027964643277831303,0.21429,59
sbmd,creativity,self,self,with_guess,3.0,229.0,11.085405802733172,0.11536892321262304,8.022741513567171e-07,0.21429,59
sbmd,creativity,self,self,without_guess,1.0,231.0,5.594800876425182,0.019420548800753612,0.018841210499681054,0.21429,60
sbmd,creativity,self,self,with_guess,3.0,229.0,20.044844886057074,0.19760536293500341,1.4272356358858773e-11,0.21429,60
sbmd,creativity,self,self,without_guess,1.0,231.0,6.047554288055022,0.021293424870865163,0.014660065239616707,0.21429,61
sbmd,creativity,self,self,with_guess,3.0,229.0,17.143727430098668,0.17270255716484895,4.448051515763397e-10,0.21429,61
sbmd,creativity,self,self,without_guess,1.0,231.0,5.650062207468933,0.01964952877718784,0.01827049114197611,0.21429,62
sbmd,creativity,self,self,with_guess,3.0,229.0,8.98037913044819,0.0935415761427113,1.1987230803952941e-05,0.21429,62
sbmd,creativity,self,self,without_guess,1.0,231.0,13.552995933041496,0.051330370683655535,0.00028875428499518387,0.21429,63
sbmd,creativity,self,self,with_guess,3.0,229.0,15.861967928564763,0.16120092591645807,2.0965477512355753e-09,0.21429,63
sbmd,creativity,self,self,without_guess,1.0,231.0,4.220465720745024,0.013691264962328531,0.04106465347355675,0.21429,64
sbmd,creativity,self,self,with_guess,3.0,229.0,19.370034118561094,0.19194762533089393,3.1493363126463135e-11,0.21429,64
sbmd,creativity,self,self,without_guess,1.0,231.0,1.2717082690704373,0.001169786329533018,0.2606163997575732,0.21429,65
sbmd,creativity,self,self,with_guess,3.0,229.0,12.576219582171932,0.1302022021545124,1.2183031366642056e-07,0.21429,65
sbmd,creativity,self,self,without_guess,1.0,231.0,1.2769761201140826,0.0011924389784153666,0.25963402538239094,0.21429,66
sbmd,creativity,self,self,with_guess,3.0,229.0,18.961865742874476,0.18848657557775106,5.095759686475898e-11,0.21429,66
sbmd,creativity,self,self,without_guess,1.0,231.0,6.412251265704818,0.02279684909624813,0.011997606283848529,0.21429,67
sbmd,creativity,self,self,with_guess,3.0,229.0,18.07377614952015,0.1808526523378109,1.4614138095727552e-10,0.21429,67
sbmd,creativity,self,self,without_guess,1.0,231.0,1.3009900622033317,0.0012956899672392774,0.2552136223527812,0.21429,68
sbmd,creativity,self,self,with_guess,3.0,229.0,15.6410437630378,0.15918611492956203,2.7441116027821885e-09,0.21429,68
sbmd,creativity,self,self,without_guess,1.0,231.0,9.85589963955839,0.03676845637915149,0.0019135761100275413,0.21429,69
sbmd,creativity,self,self,with_guess,3.0,229.0,8.708141603257584,0.09063979204270589,1.7065227366941318e-05,0.21429,69
sbmd,creativity,self,self,without_guess,1.0,231.0,10.892460684607007,0.040896110017688225,0.0011183927197465733,0.21429,70
sbmd,creativity,self,self,with_guess,3.0,229.0,17.21976612195298,0.1733749733188179,4.0596220415210194e-10,0.21429,70
sbmd,creativity,self,self,without_guess,1.0,231.0,14.147316405459641,0.05363026851868424,0.00021428660816582692,0.21429,71
sbmd,creativity,self,self,with_guess,3.0,229.0,17.182322316855146,0.17304399145088534,4.2464273703486496e-10,0.21429,71
sbmd,creativity,self,self,without_guess,1.0,231.0,12.004589758067956,0.04528552225710625,0.000632479526722975,0.21429,72
sbmd,creativity,self,self,with_guess,3.0,229.0,22.68432184456041,0.21899449957285566,6.77889717186245e-13,0.21429,72
sbmd,creativity,self,self,without_guess,1.0,231.0,4.920497138072011,0.016617874180629322,0.027513184741218107,0.21429,73
sbmd,creativity,self,self,with_guess,3.0,229.0,15.524783302414448,0.15812193668209773,3.1624087793047385e-09,0.21429,73
sbmd,creativity,self,self,without_guess,1.0,231.0,9.65991473548178,0.03598403475294265,0.0021195592221106992,0.21429,74
sbmd,creativity,self,self,with_guess,3.0,229.0,11.279578436400064,0.11732949206638776,6.267247882486756e-07,0.21429,74
sbmd,creativity,self,self,without_guess,1.0,231.0,16.922724598697243,0.06422454667869093,5.4165142712829226e-05,0.21429,75
sbmd,creativity,self,self,with_guess,3.0,229.0,21.04949101302477,0.20588323605932246,4.4347452220606875e-12,0.21429,75
sbmd,creativity,self,self,without_guess,1.0,231.0,4.954198256376345,0.01675832973346769,0.02699328634056788,0.21429,76
sbmd,creativity,self,self,with_guess,3.0,229.0,12.42129835130468,0.12868396989000774,1.480120383204051e-07,0.21429,76
sbmd,creativity,self,self,without_guess,1.0,231.0,6.640516477234443,0.02373549999322111,0.010590678951636836,0.21429,77
sbmd,creativity,self,self,with_guess,3.0,229.0,15.68006630422678,0.15954270097672107,2.6165909719594266e-09,0.21429,77
sbmd,creativity,self,self,without_guess,1.0,231.0,18.199174538854326,0.06901778294683991,2.9031646455681148e-05,0.21429,78
sbmd,creativity,self,self,with_guess,3.0,229.0,16.704590206817347,0.1687977290254119,7.549580251447934e-10,0.21429,78
sbmd,creativity,self,self,without_guess,1.0,231.0,8.186169724328282,0.03004425269492228,0.004608219279279187,0.21429,79
sbmd,creativity,self,self,with_guess,3.0,229.0,11.815264308554752,0.12269354927792253,3.178195843438393e-07,0.21429,79
sbmd,creativity,self,self,without_guess,1.0,231.0,10.221687853273846,0.03822909927934448,0.001582115057802533,0.21429,80
sbmd,creativity,self,self,with_guess,3.0,229.0,12.997444191925176,0.1343035908148552,7.186313407733539e-08,0.21429,80
sbmd,creativity,self,self,without_guess,1.0,231.0,3.4874280974834835,0.010607937993372563,0.06310307525466326,0.21429,81
sbmd,creativity,self,self,with_guess,3.0,229.0,24.09260229211001,0.2299465984388539,1.3758126740959866e-13,0.21429,81
sbmd,creativity,self,self,without_guess,1.0,231.0,7.708642894149453,0.02810389608357955,0.0059464375162049795,0.21429,82
sbmd,creativity,self,self,with_guess,3.0,229.0,17.075054017104684,0.17209433192328105,4.830978490640827e-10,0.21429,82
sbmd,creativity,self,self,without_guess,1.0,231.0,7.90704431115565,0.02891101152362774,0.005347618728274308,0.21429,83
sbmd,creativity,self,self,with_guess,3.0,229.0,12.53375451533501,0.12978656997262972,1.2850403316089246e-07,0.21429,83
sbmd,creativity,self,self,without_guess,1.0,231.0,5.939936624358068,0.020848898226008217,0.01555761316115855,0.21429,84
sbmd,creativity,self,self,with_guess,3.0,229.0,16.89251903943729,0.17047330364854008,6.018399662623973e-10,0.21429,84
sbmd,creativity,self,self,without_guess,1.0,231.0,3.736737615098579,0.01165875287738749,0.054450564301512634,0.21429,85
sbmd,creativity,self,self,with_guess,3.0,229.0,20.16333687798323,0.19859065433053535,1.2427097428891001e-11,0.21429,85
sbmd,creativity,self,self,without_guess,1.0,231.0,12.133295666378665,0.045790913317176885,0.0005923321568704058,0.21429,86
sbmd,creativity,self,self,with_guess,3.0,229.0,11.670795686535202,0.1212533526026498,3.815657885963544e-07,0.21429,86
sbmd,creativity,self,self,without_guess,1.0,231.0,8.236956263161114,0.030250160243639246,0.0044854051893931865,0.21429,87
sbmd,creativity,self,self,with_guess,3.0,229.0,20.212864519487155,0.19900177269307018,1.1728927495874568e-11,0.21429,87
sbmd,creativity,self,self,without_guess,1.0,231.0,7.090022264183989,0.025578653848108424,0.008296482367073012,0.21429,88
sbmd,creativity,self,self,with_guess,3.0,229.0,22.86586431213237,0.22042380211864387,5.51260368027382e-13,0.21429,88
sbmd,creativity,self,self,without_guess,1.0,231.0,12.651291965985001,0.04781953697832875,0.0004552720317081185,0.21429,89
sbmd,creativity,self,self,with_guess,3.0,229.0,14.729585468706695,0.15077032066755058,8.381201925741922e-09,0.21429,89
sbmd,creativity,self,self,without_guess,1.0,231.0,9.321179137541241,0.03462524263322986,0.002530600740554477,0.21429,90
sbmd,creativity,self,self,with_guess,3.0,229.0,19.994394489737918,0.19718511916553916,1.5139666044924964e-11,0.21429,90
sbmd,creativity,self,self,without_guess,1.0,231.0,4.42770725097868,0.014559489581761786,0.03644116997176463,0.21429,91
sbmd,creativity,self,self,with_guess,3.0,229.0,16.43127677460919,0.16634874826351442,1.0505323510491062e-09,0.21429,91
sbmd,creativity,self,self,without_guess,1.0,231.0,1.9632583618763344,0.004134808075100249,0.1625072855768832,0.21429,92
sbmd,creativity,self,self,with_guess,3.0,229.0,19.90929686250914,0.19647527113536845,1.6724771323718987e-11,0.21429,92
sbmd,creativity,self,self,without_guess,1.0,231.0,0.9353994993766441,-0.00027852798996108596,0.3344752694008343,0.21429,93
sbmd,creativity,self,self,with_guess,3.0,229.0,8.272852066921963,0.08596123359675811,3.0064506745569676e-05,0.21429,93
sbmd,creativity,self,self,without_guess,1.0,231.0,6.666740496335229,0.02384322048807086,0.010440348253991868,0.21429,94
sbmd,creativity,self,self,with_guess,3.0,229.0,10.62404077933141,0.11067538408947586,1.4450824877380461e-06,0.21429,94
sbmd,creativity,self,self,without_guess,1.0,231.0,3.577464916270969,0.010987691921689802,0.059819573257073724,0.21429,95
sbmd,creativity,self,self,with_guess,3.0,229.0,20.363976057812057,0.20025351459867236,9.83367095580916e-12,0.21429,95
sbmd,creativity,self,self,without_guess,1.0,231.0,7.4069464982238635,0.026873992525513923,0.00699227374874532,0.28571,0
sbmd,creativity,self,self,with_guess,3.0,229.0,18.028912002972678,0.18046319205612193,1.541672900284923e-10,0.28571,0
sbmd,creativity,self,self,without_guess,1.0,231.0,1.2737930405423057,0.0011787513216978684,0.26022706956422254,0.28571,1
sbmd,creativity,self,self,with_guess,3.0,229.0,19.00329738794257,0.18883924522754136,4.8524126997387203e-11,0.28571,1
sbmd,creativity,self,self,without_guess,1.0,231.0,10.285718060675757,0.03848432528584511,0.0015304242921791837,0.28571,2
sbmd,creativity,self,self,with_guess,3.0,229.0,20.435782398293576,0.20084695671081154,9.044454622530527e-12,0.28571,2
sbmd,creativity,self,self,without_guess,1.0,231.0,9.308458090276403,0.0345741392388077,0.0025475371855052838,0.28571,3
sbmd,creativity,self,self,with_guess,3.0,229.0,26.970258577367897,0.25139744027310673,5.642234966786636e-15,0.28571,3
sbmd,creativity,self,self,without_guess,1.0,231.0,9.799106610892311,0.036541275982019394,0.001971069047740637,0.28571,4
sbmd,creativity,self,self,with_guess,3.0,229.0,22.840861351266224,0.22022726194778786,5.671731043776612e-13,0.28571,4
sbmd,creativity,self,self,without_guess,1.0,231.0,6.115909257472888,0.02157556308007058,0.014118018709213937,0.28571,5
sbmd,creativity,self,self,with_guess,3.0,229.0,9.672213337533503,0.10083318661668472,4.902536252842528e-06,0.28571,5
sbmd,creativity,self,self,without_guess,1.0,231.0,1.023002433486304,9.913859076493559e-05,0.31286612645041123,0.28571,6
sbmd,creativity,self,self,with_guess,3.0,229.0,22.485755257123405,0.21742515098644966,8.502756027638269e-13,0.28571,6
sbmd,creativity,self,self,without_guess,1.0,231.0,1.7817995577407546,0.0033585080930986777,0.18324260043569085,0.28571,7
sbmd,creativity,self,self,with_guess,3.0,229.0,14.590593299184821,0.14947213349147503,9.945433942956217e-09,0.28571,7
sbmd,creativity,self,self,without_guess,1.0,231.0,0.3179054103614635,-0.0029487323449020053,0.5734161080131812,0.28571,8
sbmd,creativity,self,self,with_guess,3.0,229.0,21.488815644448504,0.20944965796143056,2.669408096293638e-12,0.28571,8
sbmd,creativity,self,self,without_guess,1.0,231.0,4.04513820930051,0.012955546464394008,0.045460590265717214,0.28571,9
sbmd,creativity,self,self,with_guess,3.0,229.0,8.793077324042187,0.09154711521208703,1.5283375238305478e-05,0.28571,9
sbmd,creativity,self,self,without_guess,1.0,231.0,1.6397131070369848,0.0027498018222824605,0.20164908862508285,0.28571,10
sbmd,creativity,self,self,with_guess,3.0,229.0,16.58025208201157,0.16768540372609986,8.773081934036671e-10,0.28571,10
sbmd,creativity,self,self,without_guess,1.0,231.0,7.814563939859771,0.02853495962489072,0.005618629659088762,0.28571,11
sbmd,creativity,self,self,with_guess,3.0,229.0,12.967244536132764,0.13401082973534317,7.462977370130778e-08,0.28571,11
sbmd,creativity,self,self,without_guess,1.0,231.0,2.3963976036032864,0.0059829441154225504,0.1229839196097812,0.28571,12
sbmd,creativity,self,self,with_guess,3.0,229.0,15.043442960913818,0.15368722262308532,5.699714919674778e-09,0.28571,12
sbmd,creativity,self,self,without_guess,1.0,231.0,0.902417036227645,-0.00042079321560972716,0.343127250695615,0.28571,13
sbmd,creativity,self,self,with_guess,3.0,229.0,20.429787027027416,0.2007974417801731,9.10783230644678e-12,0.28571,13
sbmd,creativity,self,self,without_guess,1.0,231.0,0.0817505327776126,-0.0039736996327286445,0.775195245830051,0.28571,14
sbmd,creativity,self,self,with_guess,3.0,229.0,19.59236862855681,0.1938205115865954,2.4250687178835346e-11,0.28571,14
sbmd,creativity,self,self,without_guess,1.0,231.0,0.3168342338312489,-0.0029533767761931173,0.5740622852620878,0.28571,15
sbmd,creativity,self,self,with_guess,3.0,229.0,20.632661138062236,0.20246954868135525,7.19269739273064e-12,0.28571,15
sbmd,creativity,self,self,without_guess,1.0,231.0,9.82288580100158,0.0366364092501249,0.001946785018927951,0.28571,16
sbmd,creativity,self,self,with_guess,3.0,229.0,17.558702261151925,0.1763589654469533,2.7036453303369405e-10,0.28571,16
sbmd,creativity,self,self,without_guess,1.0,231.0,1.3633537064579127,0.001563730685850473,0.24416088043527973,0.28571,17
sbmd,creativity,self,self,with_guess,3.0,229.0,20.546064443911643,0.2017566674893455,7.95480269584091e-12,0.28571,17
sbmd,creativity,self,self,without_guess,1.0,231.0,0.0021225925231814794,-0.004319775923604885,0.9632929839919574,0.28571,18
sbmd,creativity,self,self,with_guess,3.0,229.0,18.94704452786374,0.18836034166456295,5.1857684955721756e-11,0.28571,18
sbmd,creativity,self,self,without_guess,1.0,231.0,3.98670478066049,0.012710101124437378,0.047034352251553335,0.28571,19
sbmd,creativity,self,self,with_guess,3.0,229.0,19.98528201975225,0.19710916680182589,1.5301896977391982e-11,0.28571,19
sbmd,creativity,self,self,without_guess,1.0,231.0,10.536179680283556,0.03948137166409782,0.0013442401905891233,0.28571,20
sbmd,creativity,self,self,with_guess,3.0,229.0,19.50013820341338,0.19304464198940785,2.7025606479393173e-11,0.28571,20
sbmd,creativity,self,self,without_guess,1.0,231.0,1.9553664295981936,0.004101070708267707,0.1633507625390961,0.28571,21
sbmd,creativity,self,self,with_guess,3.0,229.0,17.550496845004798,0.17628697948907834,2.7303399829993464e-10,0.28571,21
sbmd,creativity,self,self,without_guess,1.0,231.0,12.364149958083559,0.046696072367441555,0.0005266995209964408,0.28571,22
sbmd,creativity,self,self,with_guess,3.0,229.0,15.41440844904334,0.15710913608352306,3.6189168356329973e-09,0.28571,22
sbmd,creativity,self,self,without_guess,1.0,231.0,3.4435056589053747,0.010422577720964776,0.06477455141136527,0.28571,23
sbmd,creativity,self,self,with_guess,3.0,229.0,16.79032420029964,0.1695629727021487,6.807554325218777e-10,0.28571,23
sbmd,creativity,self,self,without_guess,1.0,231.0,2.879346283703893,0.00803553761187703,0.09106938546296872,0.28571,24
sbmd,creativity,self,self,with_guess,3.0,229.0,16.727061692090054,0.1689984411498957,7.347545858372224e-10,0.28571,24
sbmd,creativity,self,self,without_guess,1.0,231.0,5.430531429178837,0.018739252508536475,0.020649919865667724,0.28571,25
sbmd,creativity,self,self,with_guess,3.0,229.0,21.235558419866962,0.20739764546114392,3.57591265894961e-12,0.28571,25
sbmd,creativity,self,self,without_guess,1.0,231.0,0.6396357096597627,-0.0015557108317676427,0.42466439946140666,0.28571,26
sbmd,creativity,self,self,with_guess,3.0,229.0,12.1971585403215,0.12647798858162218,1.9625783737870811e-07,0.28571,26
sbmd,creativity,self,self,without_guess,1.0,231.0,3.413192815716781,0.010294611778160045,0.0659558139164272,0.28571,27
sbmd,creativity,self,self,with_guess,3.0,229.0,5.483025949391438,0.05479375993619917,0.0011778576591151392,0.28571,27
sbmd,creativity,self,self,without_guess,1.0,231.0,8.871740916552222,0.032816458022417394,0.0032051336255328688,0.28571,28
sbmd,creativity,self,self,with_guess,3.0,229.0,25.00791797589501,0.2369017321745741,4.9351830076596297e-14,0.28571,28
sbmd,creativity,self,self,without_guess,1.0,231.0,3.7989762941203096,0.011920734656927112,0.05249446313903168,0.28571,29
sbmd,creativity,self,self,with_guess,3.0,229.0,16.109418650614046,0.16344622294712507,1.551908481495941e-09,0.28571,29
sbmd,creativity,self,self,without_guess,1.0,231.0,6.796329118487206,0.02437518333430222,0.00972918149974141,0.28571,30
sbmd,creativity,self,self,with_guess,3.0,229.0,18.144297693102338,0.1814640937419909,1.3436795215536538e-10,0.28571,30
sbmd,creativity,self,self,without_guess,1.0,231.0,4.135909288693132,0.013336581801476233,0.04312565571212124,0.28571,31
sbmd,creativity,self,self,with_guess,3.0,229.0,22.498290311757426,0.21752440685340613,8.38189901131254e-13,0.28571,31
sbmd,creativity,self,self,without_guess,1.0,231.0,0.6567437363997064,-0.0014817451806663495,0.4185459719247545,0.28571,32
sbmd,creativity,self,self,with_guess,3.0,229.0,18.186314566940904,0.18182795798259688,1.278127275661889e-10,0.28571,32
sbmd,creativity,self,self,without_guess,1.0,231.0,4.472631259734289,0.014747494182896559,0.0355133803384769,0.28571,33
sbmd,creativity,self,self,with_guess,3.0,229.0,12.241990508027087,0.1269201174828516,1.8548059885364128e-07,0.28571,33
sbmd,creativity,self,self,without_guess,1.0,231.0,3.9100069123905206,0.012387752018907405,0.04918837303604315,0.28571,34
sbmd,creativity,self,self,with_guess,3.0,229.0,12.285595912300048,0.12734972097235242,1.7557019814827633e-07,0.28571,34
sbmd,creativity,self,self,without_guess,1.0,231.0,5.39383587404147,0.018586930821591574,0.02107813553518757,0.28571,35
sbmd,creativity,self,self,with_guess,3.0,229.0,23.320622000572136,0.22398129533126465,3.2891350708244133e-13,0.28571,35
sbmd,creativity,self,self,without_guess,1.0,231.0,4.13891585103582,0.013349197599534679,0.043050525549252094,0.28571,36
sbmd,creativity,self,self,with_guess,3.0,229.0,14.652913100825362,0.15005469107581182,9.21064188691466e-09,0.28571,36
sbmd,creativity,self,self,without_guess,1.0,231.0,9.64277690723634,0.0359153805417064,0.002138616063814653,0.28571,37
sbmd,creativity,self,self,with_guess,3.0,229.0,20.34089648367985,0.20006258669232402,1.0101805774814996e-11,0.28571,37
sbmd,creativity,self,self,without_guess,1.0,231.0,4.290395289343146,0.013984401213219422,0.03943890184807461,0.28571,38
sbmd,creativity,self,self,with_guess,3.0,229.0,19.311501087297124,0.19145311085767702,3.3739505252216904e-11,0.28571,38
sbmd,creativity,self,self,without_guess,1.0,231.0,1.5549790177270937,0.0023864422085102532,0.21366476291603526,0.28571,39
sbmd,creativity,self,self,with_guess,3.0,229.0,10.302541821083668,0.10737516998013952,2.180725843004641e-06,0.28571,39
sbmd,creativity,self,self,without_guess,1.0,231.0,5.146442570891094,0.017558776349749006,0.024217804130047774,0.28571,40
sbmd,creativity,self,self,with_guess,3.0,229.0,13.602046111482903,0.14012334399740245,3.38091246860837e-08,0.28571,40
sbmd,creativity,self,self,without_guess,1.0,231.0,1.047041603173357,0.00020272442539392976,0.30725979476460547,0.28571,41
sbmd,creativity,self,self,with_guess,3.0,229.0,24.883298388974943,0.23596219299709253,5.6715271968497713e-14,0.28571,41
sbmd,creativity,self,self,without_guess,1.0,231.0,1.0059892660018197,2.581513529364976e-05,0.3169150874650881,0.28571,42
sbmd,creativity,self,self,with_guess,3.0,229.0,13.175759669625712,0.13602818731749644,5.7508348235205e-08,0.28571,42
sbmd,creativity,self,self,without_guess,1.0,231.0,0.0015908222588154862,-0.004322087887738357,0.968219169407438,0.28571,43
sbmd,creativity,self,self,with_guess,3.0,229.0,23.1820473177152,0.2229006930646905,3.8487620707255095e-13,0.28571,43
sbmd,creativity,self,self,without_guess,1.0,231.0,2.048848608290432,0.004500552629004173,0.15367287024689258,0.28571,44
sbmd,creativity,self,self,with_guess,3.0,229.0,17.873078367401554,0.17910753697956572,1.856609314496402e-10,0.28571,44
sbmd,creativity,self,self,without_guess,1.0,231.0,2.1880546629234248,0.0050948350019077715,0.14044725865187133,0.28571,45
sbmd,creativity,self,self,with_guess,3.0,229.0,21.178279830043774,0.20693206865766667,3.8207307357367596e-12,0.28571,45
sbmd,creativity,self,self,without_guess,1.0,231.0,1.8867954676610788,0.00380783919449057,0.1708953816934434,0.28571,46
sbmd,creativity,self,self,with_guess,3.0,229.0,18.250239622877974,0.18238092602892264,1.1845227896488095e-10,0.28571,46
sbmd,creativity,self,self,without_guess,1.0,231.0,1.429677629314084,0.0018486349664837975,0.2330430240706284,0.28571,47
sbmd,creativity,self,self,with_guess,3.0,229.0,10.416240791916843,0.10854509531449186,1.885136914668538e-06,0.28571,47
sbmd,creativity,self,self,without_guess,1.0,231.0,0.4469255614932542,-0.0023896383033170654,0.5044660627096071,0.28571,48
sbmd,creativity,self,self,with_guess,3.0,229.0,6.973966989521915,0.07171000580225229,0.00016463831417205674,0.28571,48
sbmd,creativity,self,self,without_guess,1.0,231.0,6.036630222145742,0.02124832021711387,0.014748671899858908,0.28571,49
sbmd,creativity,self,self,with_guess,3.0,229.0,27.69843192093412,0.2566373054968317,2.5485220252993757e-15,0.28571,49
sbmd,creativity,self,self,without_guess,1.0,231.0,2.187172738370365,0.005091072225067661,0.14052688198976113,0.28571,50
sbmd,creativity,self,self,with_guess,3.0,229.0,19.194025118371314,0.19045879016501432,3.874702780738214e-11,0.28571,50
sbmd,creativity,self,self,without_guess,1.0,231.0,0.1587692101243105,-0.0036391904696073674,0.6906602587673406,0.28571,51
sbmd,creativity,self,self,with_guess,3.0,229.0,8.628999850039488,0.08979273007456079,1.8913264894173206e-05,0.28571,51
sbmd,creativity,self,self,without_guess,1.0,231.0,0.03066021408548852,-0.00419571923923967,0.8611539814969352,0.28571,52
sbmd,creativity,self,self,with_guess,3.0,229.0,35.10108672740242,0.3060193314490811,1.0556547222538382e-18,0.28571,52
sbmd,creativity,self,self,without_guess,1.0,231.0,0.6421606137208985,-0.001544793855017712,0.4237529920526335,0.28571,53
sbmd,creativity,self,self,with_guess,3.0,229.0,11.889156428380959,0.12342835095441285,2.8947816272628456e-07,0.28571,53
sbmd,creativity,self,self,without_guess,1.0,231.0,9.7441836921388,0.036321474346897475,0.0020283481123158547,0.28571,54
sbmd,creativity,self,self,with_guess,3.0,229.0,32.57020156470648,0.28989143092796643,1.4288261480802864e-17,0.28571,54
sbmd,creativity,self,self,without_guess,1.0,231.0,0.5816931293537884,-0.0018063037064530718,0.44642754549761965,0.28571,55
sbmd,creativity,self,self,with_guess,3.0,229.0,13.632704811883945,0.1404163734707654,3.2544517901225916e-08,0.28571,55
sbmd,creativity,self,self,without_guess,1.0,231.0,0.1462659801923033,-0.0036934796077598975,0.7024812098955531,0.28571,56
sbmd,creativity,self,self,with_guess,3.0,229.0,18.457217182081337,0.184166217910534,9.26265623371664e-11,0.28571,56
sbmd,creativity,self,self,without_guess,1.0,231.0,4.161326955238913,0.013443226384926232,0.04249484878955242,0.28571,57
