study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,cgr,cgr_trial_id
sbmd,mood,self,self,without_guess,1.0,231.0,0.028475460306259335,-0.00420521555950204,0.8661435207031556,0.21429,35
sbmd,mood,self,self,with_guess,3.0,229.0,17.082743318067937,0.17216247882132285,4.786500613977262e-10,0.21429,35
sbmd,mood,self,self,without_guess,1.0,231.0,4.046511824644457,0.012961314766999465,0.04542427439107597,0.21429,36
sbmd,mood,self,self,with_guess,3.0,229.0,10.517669566766585,0.10958617919143965,1.6556343783570018e-06,0.21429,36
sbmd,mood,self,self,without_guess,1.0,231.0,0.7553816122549505,-0.0010555025132246154,0.3856798430171138,0.21429,37
sbmd,mood,self,self,with_guess,3.0,229.0,6.074222110563934,0.06157471949302573,0.0005389440621201953,0.21429,37
sbmd,mood,self,self,without_guess,1.0,231.0,7.001201487563889,0.02521500500860907,0.0087052252993893,0.21429,38
sbmd,mood,self,self,with_guess,3.0,229.0,8.194158260057511,0.08511027743097044,3.3312208023276456e-05,0.21429,38
sbmd,mood,self,self,without_guess,1.0,231.0,0.17623894576232313,-0.003563346553236979,0.6750157418948752,0.21429,39
sbmd,mood,self,self,with_guess,3.0,229.0,7.792947958400669,0.08074703712201448,5.625120210372174e-05,0.21429,39
sbmd,mood,self,self,without_guess,1.0,231.0,0.3721616569448767,-0.0027135431443390257,0.5424279846275153,0.21429,40
sbmd,mood,self,self,with_guess,3.0,229.0,4.380251005886467,0.041879579919039345,0.005077211088581769,0.21429,40
sbmd,mood,self,self,without_guess,1.0,231.0,0.4805105840280232,-0.0022442036898109308,0.48888749565316325,0.21429,41
sbmd,mood,self,self,with_guess,3.0,229.0,8.9822581899778,0.09356154071553002,1.1958074601900798e-05,0.21429,41
sbmd,mood,self,self,without_guess,1.0,231.0,6.007926770354769,0.021129785989002503,0.01498414699591192,0.21429,42
sbmd,mood,self,self,with_guess,3.0,229.0,9.588179960109514,0.0999537791051095,5.4634478931800174e-06,0.21429,42
sbmd,mood,self,self,without_guess,1.0,231.0,10.226553885010306,0.03824850016059389,0.001578124929653868,0.21429,43
sbmd,mood,self,self,with_guess,3.0,229.0,10.225273674269491,0.10657835186117548,2.4078315870294746e-06,0.21429,43
sbmd,mood,self,self,without_guess,1.0,231.0,0.004903955757860691,-0.004307683634424908,0.9442317596407506,0.21429,44
sbmd,mood,self,self,with_guess,3.0,229.0,5.442894734505063,0.054329905395238076,0.0012421275649802971,0.21429,44
